Date,City,PM2.5,PM10,NO2,AQI
2025-01-08,Mumbai,18.52,62.92,10.1,28.0
2025-01-09,Mumbai,20.55,56.45,8.4,31.0
2025-01-10,Mumbai,7.49,101.9,11.75,11.0
2025-01-11,Mumbai,5.55,51.74,8.68,8.0
2025-01-12,Mumbai,20.46,90.72,7.37,31.0
2025-01-13,Mumbai,8.49,88.54,5.5,13.0
2025-01-14,Mumbai,5.0,49.78,11.78,8.0
2025-01-15,Mumbai,24.66,44.28,6.93,37.0
2025-01-16,Mumbai,7.93,49.65,5.35,12.0
2025-01-17,Mumbai,9.26,60.33,5.64,14.0
2025-01-18,Mumbai,13.19,49.74,8.83,20.0
2025-01-19,Mumbai,13.8,43.12,6.68,21.0
2025-01-20,Mumbai,8.8,42.26,13.81,13.0
2025-01-21,Mumbai,19.39,17.71,2.0,29.0
2025-01-22,Mumbai,22.35,48.32,4.99,34.0
2025-01-23,Mumbai,16.2,65.62,9.4,24.0
2025-01-24,Mumbai,5.32,45.62,14.11,8.0
2025-01-25,Mumbai,13.5,51.37,23.22,20.0
2025-01-26,Mumbai,14.46,34.62,2.0,22.0
2025-01-27,Mumbai,5.78,22.56,8.83,9.0
2025-01-28,Mumbai,23.41,30.93,15.45,35.0
2025-01-29,Mumbai,28.61,36.67,6.83,43.0
2025-01-30,Mumbai,5.0,29.19,9.83,8.0
2025-01-31,Mumbai,16.14,39.78,2.0,24.0
2025-02-01,Mumbai,27.41,54.46,7.21,41.0
2025-02-02,Mumbai,13.25,51.89,6.6,20.0
2025-02-03,Mumbai,28.46,61.4,10.11,43.0
2025-02-04,Mumbai,12.97,19.43,20.68,19.0
2025-02-05,Mumbai,15.47,49.9,11.09,23.0
2025-02-06,Mumbai,5.0,49.56,5.71,8.0
2025-02-07,Mumbai,5.0,44.35,2.0,8.0
2025-02-08,Mumbai,8.6,44.7,11.04,13.0
2025-02-09,Mumbai,5.0,46.66,8.78,8.0
2025-02-10,Mumbai,5.0,37.6,6.71,8.0
2025-02-11,Mumbai,18.43,52.68,2.0,28.0
2025-02-12,Mumbai,5.77,13.42,8.28,9.0
2025-02-13,Mumbai,5.0,58.05,2.0,8.0
2025-02-14,Mumbai,5.0,62.23,11.09,8.0
2025-02-15,Mumbai,15.33,33.42,3.55,23.0
2025-02-16,Mumbai,18.39,19.49,12.77,28.0
2025-02-17,Mumbai,5.0,63.79,4.93,8.0
2025-02-18,Mumbai,5.0,49.31,9.23,8.0
2025-02-19,Mumbai,5.0,28.81,2.38,8.0
2025-02-20,Mumbai,11.27,21.77,15.85,17.0
2025-02-21,Mumbai,18.56,40.04,7.45,28.0
2025-02-22,Mumbai,5.0,66.77,17.58,8.0
2025-02-23,Mumbai,23.4,59.54,10.9,35.0
2025-02-24,Mumbai,5.0,60.64,4.84,8.0
2025-02-25,Mumbai,5.0,43.2,8.19,8.0
2025-02-26,Mumbai,32.01,37.69,2.0,48.0
2025-02-27,Mumbai,14.29,46.97,20.36,21.0
2025-02-28,Mumbai,18.54,42.64,11.64,28.0
2025-03-01,Mumbai,5.0,34.71,17.28,8.0
2025-03-02,Mumbai,5.0,26.64,9.17,8.0
2025-03-03,Mumbai,25.05,38.49,13.13,38.0
2025-03-04,Mumbai,5.0,89.56,2.0,8.0
2025-03-05,Mumbai,5.0,51.84,11.5,8.0
2025-03-06,Mumbai,20.22,69.86,10.53,30.0
2025-03-07,Mumbai,15.29,24.67,11.69,23.0
2025-03-08,Mumbai,21.64,47.0,12.04,32.0
2025-03-09,Mumbai,11.79,34.86,12.19,18.0
2025-03-10,Mumbai,17.72,37.09,5.77,27.0
2025-03-11,Mumbai,5.0,73.67,17.53,8.0
2025-03-12,Mumbai,5.01,20.82,6.33,8.0
2025-03-13,Mumbai,7.8,69.78,9.49,12.0
2025-03-14,Mumbai,16.01,37.58,3.47,24.0
2025-03-15,Mumbai,17.32,38.76,16.65,26.0
2025-03-16,Mumbai,12.6,21.79,13.13,19.0
2025-03-17,Mumbai,12.84,64.57,3.83,19.0
2025-03-18,Mumbai,16.85,51.49,12.91,25.0
2025-03-19,Mumbai,15.73,28.95,10.7,24.0
2025-03-20,Mumbai,19.0,13.93,10.29,28.0
2025-03-21,Mumbai,8.13,59.1,8.1,12.0
2025-03-22,Mumbai,6.42,31.94,2.0,10.0
2025-03-23,Mumbai,18.84,46.72,9.83,28.0
2025-03-24,Mumbai,5.0,61.29,8.97,8.0
2025-03-25,Mumbai,14.96,33.6,12.19,22.0
2025-03-26,Mumbai,8.89,18.21,18.29,13.0
2025-03-27,Mumbai,5.0,35.48,2.0,8.0
2025-03-28,Mumbai,5.0,10.0,7.48,8.0
2025-03-29,Mumbai,13.26,55.23,15.01,20.0
2025-03-30,Mumbai,5.17,40.2,2.0,8.0
2025-03-31,Mumbai,5.0,19.75,12.87,8.0
2025-04-01,Mumbai,5.0,50.15,4.97,8.0
2025-04-02,Mumbai,5.0,18.73,4.68,8.0
2025-04-03,Mumbai,6.43,13.01,6.71,10.0
2025-04-04,Mumbai,5.0,23.95,5.88,8.0
2025-04-05,Mumbai,5.0,10.0,4.47,8.0
2025-04-06,Mumbai,5.0,14.73,4.03,8.0
2025-04-07,Mumbai,5.0,19.62,3.39,8.0
2025-04-08,Mumbai,5.0,31.51,12.81,8.0
2025-04-09,Mumbai,8.83,37.8,2.0,13.0
2025-04-10,Mumbai,5.0,24.21,5.83,8.0
2025-04-11,Mumbai,5.0,35.19,2.0,8.0
2025-04-12,Mumbai,5.0,31.81,2.94,8.0
2025-04-13,Mumbai,8.65,26.1,18.3,13.0
2025-04-14,Mumbai,5.0,49.58,6.48,8.0
2025-04-15,Mumbai,5.0,20.43,15.59,8.0
2025-04-16,Mumbai,5.0,10.0,3.89,8.0
2025-04-17,Mumbai,5.0,30.13,14.03,8.0
2025-04-18,Mumbai,5.0,12.25,12.78,8.0
2025-04-19,Mumbai,5.0,10.0,11.88,8.0
2025-04-20,Mumbai,5.0,10.0,2.0,8.0
2025-04-21,Mumbai,5.0,10.0,2.0,8.0
2025-04-22,Mumbai,5.0,34.81,2.0,8.0
2025-04-23,Mumbai,5.0,47.3,4.09,8.0
2025-04-24,Mumbai,7.52,14.39,15.49,11.0
2025-04-25,Mumbai,5.0,10.0,5.35,8.0
2025-04-26,Mumbai,5.0,10.0,14.2,8.0
2025-04-27,Mumbai,5.0,16.23,5.36,8.0
2025-04-28,Mumbai,5.0,10.0,2.0,8.0
2025-04-29,Mumbai,5.0,11.56,6.16,8.0
2025-04-30,Mumbai,5.0,28.57,2.0,8.0
2025-05-01,Mumbai,5.0,21.02,4.09,8.0
2025-05-02,Mumbai,5.0,25.87,2.0,8.0
2025-05-03,Mumbai,5.0,10.0,2.85,8.0
2025-05-04,Mumbai,5.0,10.0,7.21,8.0
2025-05-05,Mumbai,5.0,29.38,4.72,8.0
2025-05-06,Mumbai,5.0,10.0,2.0,8.0
2025-05-07,Mumbai,5.0,10.0,8.6,8.0
2025-05-08,Mumbai,5.0,10.0,2.0,8.0
2025-05-09,Mumbai,5.0,21.49,3.29,8.0
2025-05-10,Mumbai,5.0,12.08,4.28,8.0
2025-05-11,Mumbai,5.0,10.0,2.0,8.0
2025-05-12,Mumbai,5.0,42.79,2.0,8.0
2025-05-13,Mumbai,5.0,10.0,2.0,8.0
2025-05-14,Mumbai,5.0,10.69,2.0,8.0
2025-05-15,Mumbai,5.0,12.39,8.74,8.0
2025-05-16,Mumbai,5.0,10.0,2.0,8.0
2025-05-17,Mumbai,5.0,16.31,4.97,8.0
2025-05-18,Mumbai,5.0,11.43,2.0,8.0
2025-05-19,Mumbai,5.0,10.0,2.0,8.0
2025-05-20,Mumbai,5.0,10.0,6.27,8.0
2025-05-21,Mumbai,5.0,10.0,2.0,8.0
2025-05-22,Mumbai,5.0,10.0,3.13,8.0
2025-05-23,Mumbai,5.0,13.04,9.28,8.0
2025-05-24,Mumbai,5.0,10.0,2.0,8.0
2025-05-25,Mumbai,5.0,10.0,2.0,8.0
2025-05-26,Mumbai,5.0,10.0,7.0,8.0
2025-05-27,Mumbai,5.0,10.0,2.0,8.0
2025-05-28,Mumbai,5.0,10.0,6.31,8.0
2025-05-29,Mumbai,5.0,10.0,2.0,8.0
2025-05-30,Mumbai,5.0,10.0,2.0,8.0
2025-05-31,Mumbai,5.0,10.0,3.91,8.0
2025-06-01,Mumbai,5.0,10.0,6.76,8.0
2025-06-02,Mumbai,5.0,21.92,2.08,8.0
2025-06-03,Mumbai,5.0,10.0,2.0,8.0
2025-06-04,Mumbai,5.0,10.0,2.0,8.0
2025-06-05,Mumbai,5.0,10.0,2.0,8.0
2025-06-06,Mumbai,5.0,10.0,2.0,8.0
2025-06-07,Mumbai,5.0,10.0,6.65,8.0
2025-06-08,Mumbai,5.0,10.0,4.88,8.0
2025-06-09,Mumbai,5.0,10.0,2.0,8.0
2025-06-10,Mumbai,5.0,10.0,5.12,8.0
2025-06-11,Mumbai,5.0,19.72,10.9,8.0
2025-06-12,Mumbai,5.0,10.0,2.0,8.0
2025-06-13,Mumbai,5.0,10.0,2.0,8.0
2025-06-14,Mumbai,5.0,10.0,9.22,8.0
2025-06-15,Mumbai,5.0,10.0,7.43,8.0
2025-06-16,Mumbai,5.0,10.0,2.0,8.0
2025-06-17,Mumbai,5.0,10.0,2.0,8.0
2025-06-18,Mumbai,5.0,10.0,3.43,8.0
2025-06-19,Mumbai,5.0,10.0,2.11,8.0
2025-06-20,Mumbai,5.0,10.0,2.0,8.0
2025-06-21,Mumbai,5.0,10.0,2.0,8.0
2025-06-22,Mumbai,5.0,10.0,2.0,8.0
2025-06-23,Mumbai,5.0,10.0,2.0,8.0
2025-06-24,Mumbai,5.0,10.0,2.0,8.0
2025-06-25,Mumbai,5.0,10.0,2.84,8.0
2025-06-26,Mumbai,5.0,10.0,2.0,8.0
2025-06-27,Mumbai,5.0,10.0,2.0,8.0
2025-06-28,Mumbai,5.0,10.0,6.77,8.0
2025-06-29,Mumbai,5.0,10.78,2.0,8.0
2025-06-30,Mumbai,5.0,10.0,7.02,8.0
2025-07-01,Mumbai,5.0,10.0,2.0,8.0
2025-07-02,Mumbai,5.0,18.58,2.0,8.0
2025-07-03,Mumbai,5.0,10.0,5.64,8.0
2025-07-04,Mumbai,5.0,10.0,3.26,8.0
2025-07-05,Mumbai,5.0,22.42,3.16,8.0
2025-07-06,Mumbai,5.0,10.0,2.0,8.0
2025-07-07,Mumbai,5.0,20.92,2.0,8.0
2025-07-08,Mumbai,5.0,10.0,2.0,8.0
2025-07-09,Mumbai,5.0,10.0,2.0,8.0
2025-07-10,Mumbai,5.0,10.0,4.99,8.0
2025-07-11,Mumbai,5.0,10.0,2.0,8.0
2025-07-12,Mumbai,5.0,10.0,2.0,8.0
2025-07-13,Mumbai,5.0,10.0,2.0,8.0
2025-07-14,Mumbai,5.0,11.04,2.0,8.0
2025-07-15,Mumbai,5.0,10.0,3.91,8.0
2025-07-16,Mumbai,5.0,11.57,2.0,8.0
2025-07-17,Mumbai,5.0,10.0,2.0,8.0
2025-07-18,Mumbai,5.0,10.0,4.12,8.0
2025-07-19,Mumbai,5.0,10.0,2.0,8.0
2025-07-20,Mumbai,5.0,10.0,2.0,8.0
2025-07-21,Mumbai,5.0,10.0,2.0,8.0
2025-07-22,Mumbai,5.0,10.0,2.0,8.0
2025-07-23,Mumbai,5.0,10.0,3.41,8.0
2025-07-24,Mumbai,5.0,10.0,5.55,8.0
2025-07-25,Mumbai,5.0,11.43,2.0,8.0
2025-07-26,Mumbai,5.0,10.0,5.14,8.0
2025-07-27,Mumbai,5.0,10.0,2.0,8.0
2025-07-28,Mumbai,5.0,10.0,6.47,8.0
2025-07-29,Mumbai,5.0,10.0,2.0,8.0
2025-07-30,Mumbai,5.0,10.0,2.58,8.0
2025-07-31,Mumbai,5.0,10.0,2.0,8.0
2025-08-01,Mumbai,5.0,10.0,2.0,8.0
2025-08-02,Mumbai,5.0,10.0,2.0,8.0
2025-08-03,Mumbai,5.0,10.0,2.0,8.0
2025-08-04,Mumbai,5.0,10.0,2.0,8.0
2025-08-05,Mumbai,5.0,10.0,2.0,8.0
2025-08-06,Mumbai,5.0,10.0,2.0,8.0
2025-08-07,Mumbai,5.0,10.0,2.57,8.0
2025-08-08,Mumbai,5.0,10.0,4.0,8.0
2025-08-09,Mumbai,5.0,13.68,2.0,8.0
2025-08-10,Mumbai,5.0,10.0,2.0,8.0
2025-08-11,Mumbai,5.0,10.0,3.83,8.0
2025-08-12,Mumbai,5.0,10.0,2.0,8.0
2025-08-13,Mumbai,5.0,10.0,2.0,8.0
2025-08-14,Mumbai,5.0,10.0,2.0,8.0
2025-08-15,Mumbai,5.0,10.0,11.2,8.0
2025-08-16,Mumbai,5.0,10.0,2.0,8.0
2025-08-17,Mumbai,5.0,10.0,2.0,8.0
2025-08-18,Mumbai,5.0,16.04,8.67,8.0
2025-08-19,Mumbai,5.0,10.0,2.0,8.0
2025-08-20,Mumbai,5.0,10.0,2.0,8.0
2025-08-21,Mumbai,5.0,10.0,2.0,8.0
2025-08-22,Mumbai,5.0,10.0,2.0,8.0
2025-08-23,Mumbai,5.0,10.0,2.0,8.0
2025-08-24,Mumbai,5.0,10.0,2.0,8.0
2025-08-25,Mumbai,5.0,13.83,2.0,8.0
2025-08-26,Mumbai,5.0,10.0,2.0,8.0
2025-08-27,Mumbai,5.0,10.0,2.0,8.0
2025-08-28,Mumbai,5.0,10.0,2.0,8.0
2025-08-29,Mumbai,5.0,10.0,2.0,8.0
2025-08-30,Mumbai,5.0,13.83,2.0,8.0
2025-08-31,Mumbai,5.0,10.0,2.0,8.0
2025-09-01,Mumbai,5.0,10.0,2.0,8.0
2025-09-02,Mumbai,5.0,10.0,2.0,8.0
2025-09-03,Mumbai,5.0,10.0,2.0,8.0
2025-09-04,Mumbai,5.0,18.56,2.0,8.0
2025-09-05,Mumbai,5.0,10.0,2.0,8.0
2025-09-06,Mumbai,5.0,10.0,2.0,8.0
2025-09-07,Mumbai,5.0,10.0,2.0,8.0
2025-09-08,Mumbai,5.0,31.73,2.0,8.0
2025-09-09,Mumbai,5.0,13.33,2.0,8.0
2025-09-10,Mumbai,5.0,25.49,8.56,8.0
2025-09-11,Mumbai,5.0,10.0,2.0,8.0
2025-09-12,Mumbai,5.0,14.12,2.0,8.0
2025-09-13,Mumbai,5.0,10.0,2.0,8.0
2025-09-14,Mumbai,5.0,10.0,2.0,8.0
2025-09-15,Mumbai,5.0,10.0,2.0,8.0
2025-09-16,Mumbai,5.0,10.0,2.0,8.0
2025-09-17,Mumbai,5.0,10.0,2.0,8.0
2025-09-18,Mumbai,5.0,10.0,2.0,8.0
2025-09-19,Mumbai,5.0,10.0,2.0,8.0
2025-09-20,Mumbai,5.0,10.0,2.0,8.0
2025-09-21,Mumbai,5.0,24.38,2.0,8.0
2025-09-22,Mumbai,5.0,10.0,2.0,8.0
2025-09-23,Mumbai,5.0,10.0,2.0,8.0
2025-09-24,Mumbai,5.0,16.16,2.0,8.0
2025-09-25,Mumbai,5.0,17.58,2.0,8.0
2025-09-26,Mumbai,5.0,10.0,2.0,8.0
2025-09-27,Mumbai,5.0,22.07,6.06,8.0
2025-09-28,Mumbai,5.0,22.78,2.0,8.0
2025-09-29,Mumbai,5.0,25.66,2.0,8.0
2025-09-30,Mumbai,5.0,10.0,2.0,8.0
2025-10-01,Mumbai,5.0,10.0,2.0,8.0
2025-10-02,Mumbai,5.0,36.55,2.0,8.0
2025-10-03,Mumbai,5.0,10.0,6.49,8.0
2025-10-04,Mumbai,5.0,10.88,2.0,8.0
2025-10-05,Mumbai,5.0,11.2,2.0,8.0
2025-10-06,Mumbai,5.0,18.2,2.0,8.0
2025-10-07,Mumbai,5.0,56.46,2.0,8.0
2025-10-08,Mumbai,5.0,40.4,2.0,8.0
2025-10-09,Mumbai,5.0,10.0,2.0,8.0
2025-10-10,Mumbai,5.0,29.56,2.0,8.0
2025-10-11,Mumbai,5.0,14.37,2.0,8.0
2025-10-12,Mumbai,5.0,13.68,2.0,8.0
2025-10-13,Mumbai,5.0,10.77,4.32,8.0
2025-10-14,Mumbai,13.08,44.35,2.0,20.0
2025-10-15,Mumbai,5.0,31.53,4.13,8.0
2025-10-16,Mumbai,5.0,10.0,3.87,8.0
2025-10-17,Mumbai,5.0,18.69,2.0,8.0
2025-10-18,Mumbai,5.0,37.06,2.0,8.0
2025-10-19,Mumbai,5.0,12.03,2.0,8.0
2025-10-20,Mumbai,5.0,11.63,2.0,8.0
2025-10-21,Mumbai,5.0,21.8,3.76,8.0
2025-10-22,Mumbai,9.85,10.0,2.49,15.0
2025-10-23,Mumbai,5.0,41.12,7.04,8.0
2025-10-24,Mumbai,5.0,66.91,2.0,8.0
2025-10-25,Mumbai,5.0,12.24,9.51,8.0
2025-10-26,Mumbai,5.0,29.48,2.0,8.0
2025-10-27,Mumbai,5.0,33.0,4.33,8.0
2025-10-28,Mumbai,5.0,25.46,2.26,8.0
2025-10-29,Mumbai,5.0,13.68,6.08,8.0
2025-10-30,Mumbai,5.0,10.0,2.0,8.0
2025-10-31,Mumbai,5.0,45.46,3.29,8.0
2025-11-01,Mumbai,5.0,42.0,2.0,8.0
2025-11-02,Mumbai,5.0,35.87,2.0,8.0
2025-11-03,Mumbai,5.0,10.0,5.22,8.0
2025-11-04,Mumbai,5.0,10.0,2.0,8.0
2025-11-05,Mumbai,5.0,31.96,9.26,8.0
2025-11-06,Mumbai,5.0,41.52,10.4,8.0
2025-11-07,Mumbai,5.0,13.94,2.0,8.0
2025-11-08,Mumbai,5.0,37.78,2.0,8.0
2025-11-09,Mumbai,5.0,22.56,9.68,8.0
2025-11-10,Mumbai,5.0,37.95,2.0,8.0
2025-11-11,Mumbai,5.0,11.19,2.0,8.0
2025-11-12,Mumbai,5.0,25.25,6.12,8.0
2025-11-13,Mumbai,6.81,10.0,15.19,10.0
2025-11-14,Mumbai,6.44,19.04,3.54,10.0
2025-11-15,Mumbai,5.0,22.41,2.0,8.0
2025-11-16,Mumbai,5.0,45.01,2.0,8.0
2025-11-17,Mumbai,5.0,10.0,6.64,8.0
2025-11-18,Mumbai,5.0,10.0,2.0,8.0
2025-11-19,Mumbai,5.0,38.23,7.43,8.0
2025-11-20,Mumbai,5.0,70.43,2.0,8.0
2025-11-21,Mumbai,9.77,55.03,2.0,15.0
2025-11-22,Mumbai,10.84,20.93,2.0,16.0
2025-11-23,Mumbai,8.09,49.4,6.48,12.0
2025-11-24,Mumbai,7.34,21.75,9.19,11.0
2025-11-25,Mumbai,8.63,27.91,2.62,13.0
2025-11-26,Mumbai,5.0,23.06,3.08,8.0
2025-11-27,Mumbai,5.0,10.6,2.0,8.0
2025-11-28,Mumbai,5.0,62.46,10.8,8.0
2025-11-29,Mumbai,5.0,39.0,2.0,8.0
2025-11-30,Mumbai,5.0,50.13,2.0,8.0
2025-12-01,Mumbai,27.55,35.81,2.0,41.0
2025-12-02,Mumbai,5.0,47.41,2.0,8.0
2025-12-03,Mumbai,10.65,66.65,4.37,16.0
2025-12-04,Mumbai,5.0,49.44,4.76,8.0
2025-12-05,Mumbai,5.0,31.45,2.0,8.0
2025-12-06,Mumbai,5.3,31.54,2.0,8.0
2025-12-07,Mumbai,5.0,44.24,2.0,8.0
2025-12-08,Mumbai,5.0,51.76,6.29,8.0
2025-12-09,Mumbai,5.0,23.91,2.0,8.0
2025-12-10,Mumbai,5.0,28.91,2.68,8.0
2025-12-11,Mumbai,5.0,31.2,5.78,8.0
2025-12-12,Mumbai,5.44,12.79,2.0,8.0
2025-12-13,Mumbai,5.0,29.69,2.4,8.0
2025-12-14,Mumbai,9.45,58.53,2.0,14.0
2025-12-15,Mumbai,5.0,39.11,2.0,8.0
2025-12-16,Mumbai,10.99,49.39,3.83,16.0
2025-12-17,Mumbai,5.0,28.13,2.0,8.0
2025-12-18,Mumbai,5.0,34.96,2.42,8.0
2025-12-19,Mumbai,13.67,31.35,2.0,21.0
2025-12-20,Mumbai,5.0,35.38,2.0,8.0
2025-12-21,Mumbai,32.12,46.24,3.13,48.0
2025-12-22,Mumbai,5.0,21.6,2.0,8.0
2025-12-23,Mumbai,5.0,26.6,5.02,8.0
2025-12-24,Mumbai,7.45,25.46,4.72,11.0
2025-12-25,Mumbai,5.06,28.83,2.0,8.0
2025-12-26,Mumbai,5.0,23.58,2.0,8.0
2025-12-27,Mumbai,5.0,38.95,2.0,8.0
2025-12-28,Mumbai,5.0,18.8,2.0,8.0
2025-12-29,Mumbai,5.0,13.42,2.0,8.0
2025-12-30,Mumbai,5.0,20.46,2.0,8.0
2025-12-31,Mumbai,5.0,21.34,2.0,8.0
2026-01-01,Mumbai,16.92,22.86,2.0,25.0
2026-01-02,Mumbai,6.26,53.29,2.0,9.0
2026-01-03,Mumbai,5.0,25.92,2.0,8.0
2020-01-01,Bengaluru,119.66,187.45,13.87,179.0
2020-01-02,Bengaluru,110.89,182.44,15.84,166.0
2020-01-03,Bengaluru,111.54,229.0,22.41,167.0
2020-01-04,Bengaluru,102.46,189.11,17.02,154.0
2020-01-05,Bengaluru,112.99,191.5,14.79,169.0
2020-01-06,Bengaluru,113.38,188.11,9.15,170.0
2020-01-07,Bengaluru,120.5,204.19,19.42,181.0
2020-01-08,Bengaluru,104.5,202.47,24.31,157.0
2020-01-09,Bengaluru,107.91,183.39,18.98,162.0
2020-01-10,Bengaluru,123.39,197.48,13.63,185.0
2020-01-11,Bengaluru,106.83,211.93,17.38,160.0
2020-01-12,Bengaluru,102.45,197.08,13.65,154.0
2020-01-13,Bengaluru,122.78,209.89,18.29,184.0
2020-01-14,Bengaluru,101.76,154.6,10.54,153.0
2020-01-15,Bengaluru,100.52,209.47,9.46,151.0
2020-01-16,Bengaluru,107.36,194.74,12.97,161.0
2020-01-17,Bengaluru,105.35,212.17,15.98,158.0
2020-01-18,Bengaluru,121.53,188.79,12.15,182.0
2020-01-19,Bengaluru,100.98,183.29,23.27,151.0
2020-01-20,Bengaluru,106.72,176.82,17.35,160.0
2020-01-21,Bengaluru,105.61,200.03,12.46,158.0
2020-01-22,Bengaluru,105.57,170.6,20.2,158.0
2020-01-23,Bengaluru,99.7,207.62,20.78,150.0
2020-01-24,Bengaluru,113.37,190.82,8.34,170.0
2020-01-25,Bengaluru,102.61,210.62,15.66,154.0
2020-01-26,Bengaluru,104.5,197.89,12.0,157.0
2020-01-27,Bengaluru,111.71,190.23,13.91,168.0
2020-01-28,Bengaluru,104.92,168.54,16.39,157.0
2020-01-29,Bengaluru,117.33,207.69,9.14,176.0
2020-01-30,Bengaluru,110.96,200.19,15.78,166.0
2020-01-31,Bengaluru,102.52,187.16,13.17,154.0
2020-02-01,Bengaluru,107.91,192.39,20.54,162.0
2020-02-02,Bengaluru,90.44,188.44,24.16,136.0
2020-02-03,Bengaluru,92.8,185.03,6.81,139.0
2020-02-04,Bengaluru,108.11,196.03,10.55,162.0
2020-02-05,Bengaluru,93.61,210.67,13.72,140.0
2020-02-06,Bengaluru,114.69,200.97,16.18,172.0
2020-02-07,Bengaluru,94.84,175.66,18.84,142.0
2020-02-08,Bengaluru,108.0,188.95,18.66,162.0
2020-02-09,Bengaluru,94.01,177.25,15.14,141.0
2020-02-10,Bengaluru,119.39,204.69,16.89,179.0
2020-02-11,Bengaluru,116.31,191.02,24.7,174.0
2020-02-12,Bengaluru,104.22,201.04,12.8,156.0
2020-02-13,Bengaluru,114.19,175.05,8.86,171.0
2020-02-14,Bengaluru,110.24,188.94,12.06,165.0
2020-02-15,Bengaluru,107.36,178.09,19.15,161.0
2020-02-16,Bengaluru,91.22,179.23,11.78,137.0
2020-02-17,Bengaluru,101.5,161.92,11.59,152.0
2020-02-18,Bengaluru,99.02,203.19,15.3,149.0
2020-02-19,Bengaluru,120.13,165.38,16.51,180.0
2020-02-20,Bengaluru,117.91,203.56,12.72,177.0
2020-02-21,Bengaluru,119.81,200.72,21.76,180.0
2020-02-22,Bengaluru,101.61,163.75,16.41,152.0
2020-02-23,Bengaluru,104.06,162.06,20.65,156.0
2020-02-24,Bengaluru,94.6,161.99,14.69,142.0
2020-02-25,Bengaluru,104.22,181.71,14.84,156.0
2020-02-26,Bengaluru,92.62,179.81,16.54,139.0
2020-02-27,Bengaluru,100.41,169.23,21.2,151.0
2020-02-28,Bengaluru,112.16,198.86,13.39,168.0
2020-02-29,Bengaluru,113.26,182.27,7.7,170.0
2020-03-01,Bengaluru,118.15,198.92,6.27,177.0
2020-03-02,Bengaluru,91.78,189.9,4.66,138.0
2020-03-03,Bengaluru,91.33,179.89,15.83,137.0
2020-03-04,Bengaluru,109.58,174.8,13.3,164.0
2020-03-05,Bengaluru,113.28,163.83,17.37,170.0
2020-03-06,Bengaluru,95.53,163.85,10.23,143.0
2020-03-07,Bengaluru,109.27,164.51,10.16,164.0
2020-03-08,Bengaluru,97.8,186.24,4.1,147.0
2020-03-09,Bengaluru,90.58,192.27,9.99,136.0
2020-03-10,Bengaluru,110.08,158.7,8.18,165.0
2020-03-11,Bengaluru,107.85,204.07,9.91,162.0
2020-03-12,Bengaluru,119.65,171.02,6.0,179.0
2020-03-13,Bengaluru,102.04,176.32,4.13,153.0
2020-03-14,Bengaluru,106.0,158.4,12.8,159.0
2020-03-15,Bengaluru,97.86,169.56,8.28,147.0
2020-03-16,Bengaluru,115.35,187.75,18.46,173.0
2020-03-17,Bengaluru,105.4,158.49,11.15,158.0
2020-03-18,Bengaluru,110.58,156.32,5.93,166.0
2020-03-19,Bengaluru,92.11,164.74,12.29,138.0
2020-03-20,Bengaluru,95.84,196.87,17.1,144.0
2020-03-21,Bengaluru,93.12,184.7,14.73,140.0
2020-03-22,Bengaluru,95.68,168.09,15.7,144.0
2020-03-23,Bengaluru,88.61,209.89,19.35,133.0
2020-03-24,Bengaluru,93.7,160.56,9.34,141.0
2020-03-25,Bengaluru,87.97,197.34,15.56,132.0
2020-03-26,Bengaluru,93.81,175.05,20.08,141.0
2020-03-27,Bengaluru,91.94,165.88,7.91,138.0
2020-03-28,Bengaluru,93.75,208.44,13.89,141.0
2020-03-29,Bengaluru,90.61,189.82,2.34,136.0
2020-03-30,Bengaluru,104.31,156.62,17.13,156.0
2020-03-31,Bengaluru,94.69,151.56,15.65,142.0
2020-04-01,Bengaluru,101.35,154.92,11.56,152.0
2020-04-02,Bengaluru,79.12,154.21,5.84,119.0
2020-04-03,Bengaluru,87.28,124.49,12.55,131.0
2020-04-04,Bengaluru,74.8,174.92,4.58,112.0
2020-04-05,Bengaluru,89.3,186.52,16.01,134.0
2020-04-06,Bengaluru,92.19,146.14,4.23,138.0
2020-04-07,Bengaluru,90.99,161.75,13.3,136.0
2020-04-08,Bengaluru,96.59,179.47,17.42,145.0
2020-04-09,Bengaluru,97.37,140.66,17.05,146.0
2020-04-10,Bengaluru,91.12,153.81,10.76,137.0
2020-04-11,Bengaluru,93.25,159.06,16.9,140.0
2020-04-12,Bengaluru,76.35,204.76,12.02,115.0
2020-04-13,Bengaluru,91.95,165.74,14.99,138.0
2020-04-14,Bengaluru,94.8,157.5,8.74,142.0
2020-04-15,Bengaluru,79.13,161.02,11.44,119.0
2020-04-16,Bengaluru,93.14,146.27,3.2,140.0
2020-04-17,Bengaluru,63.75,150.69,15.82,96.0
2020-04-18,Bengaluru,69.17,159.06,14.62,104.0
2020-04-19,Bengaluru,65.48,148.99,8.5,98.0
2020-04-20,Bengaluru,71.2,160.7,11.34,107.0
2020-04-21,Bengaluru,67.33,102.69,2.86,101.0
2020-04-22,Bengaluru,64.61,166.13,10.0,97.0
2020-04-23,Bengaluru,74.59,152.78,6.05,112.0
2020-04-24,Bengaluru,72.46,152.17,4.17,109.0
2020-04-25,Bengaluru,82.3,160.23,12.58,123.0
